task_id,prompt_id,candidate_index,requested_vocal,prompt_split,evpd_cache_index,sigma,demucs_score,panns_score,candidate_present,target_status
dev_0213__cand07,dev_0213,7,1,train,1711,0.8,0.09706413745880127,0.4433384835720062,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand00,dev_0214,0,1,train,1712,0.8,0.25980332493782043,0.1986781656742096,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand01,dev_0214,1,1,train,1713,0.8,0.2750110626220703,0.11532680690288544,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand02,dev_0214,2,1,train,1714,0.8,0.3268675208091736,0.1816343367099762,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand03,dev_0214,3,1,train,1715,0.8,0.43098151683807373,0.10034375637769699,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand04,dev_0214,4,1,train,1716,0.8,0.17609305679798126,0.1266695261001587,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand05,dev_0214,5,1,train,1717,0.8,0.35824137926101685,0.10863982141017914,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand06,dev_0214,6,1,train,1718,0.8,0.4773208796977997,0.2666707932949066,1,PENDING_PROMOTED_INSTRUMENT
dev_0214__cand07,dev_0214,7,1,train,1719,0.8,0.3281351625919342,0.5262594223022461,1,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand00,dev_0215,0,0,train,1720,0.8,1.2417895050020888e-06,0.016315428540110588,0,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand01,dev_0215,1,0,train,1721,0.8,0.0012771853944286704,0.012787719257175922,0,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand02,dev_0215,2,0,train,1722,0.8,3.6716219256049953e-06,0.01686842367053032,0,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand03,dev_0215,3,0,train,1723,0.8,0.2315800040960312,0.17112863063812256,1,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand04,dev_0215,4,0,train,1724,0.8,2.870604021154577e-06,0.02049950510263443,0,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand05,dev_0215,5,0,train,1725,0.8,0.8693183660507202,0.25741395354270935,1,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand06,dev_0215,6,0,train,1726,0.8,3.3412266020604875e-06,0.022236181423068047,0,PENDING_PROMOTED_INSTRUMENT
dev_0215__cand07,dev_0215,7,0,train,1727,0.8,1.1217663313800585e-06,0.01309297140687704,0,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand00,dev_0216,0,0,train,1728,0.8,0.08274082839488983,0.04397691413760185,1,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand01,dev_0216,1,0,train,1729,0.8,0.06917019188404083,0.19348707795143127,1,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand02,dev_0216,2,0,train,1730,0.8,0.005057496018707752,0.044835884124040604,0,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand03,dev_0216,3,0,train,1731,0.8,0.06297042220830917,0.2313746213912964,1,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand04,dev_0216,4,0,train,1732,0.8,0.11947987228631973,0.07768027484416962,1,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand05,dev_0216,5,0,train,1733,0.8,0.01268811896443367,0.21612143516540527,0,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand06,dev_0216,6,0,train,1734,0.8,0.028620444238185883,0.16685354709625244,0,PENDING_PROMOTED_INSTRUMENT
dev_0216__cand07,dev_0216,7,0,train,1735,0.8,2.0434040379768703e-06,0.021693233400583267,0,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand00,dev_0217,0,1,train,1736,0.8,0.6469606757164001,0.11067099124193192,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand01,dev_0217,1,1,train,1737,0.8,0.29642099142074585,0.40184271335601807,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand02,dev_0217,2,1,train,1738,0.8,0.4099740982055664,0.4600750803947449,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand03,dev_0217,3,1,train,1739,0.8,0.3383699655532837,0.14562413096427917,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand04,dev_0217,4,1,train,1740,0.8,0.3629458546638489,0.17905251681804657,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand05,dev_0217,5,1,train,1741,0.8,0.1902989000082016,0.17227180302143097,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand06,dev_0217,6,1,train,1742,0.8,0.5109137892723083,0.18458859622478485,1,PENDING_PROMOTED_INSTRUMENT
dev_0217__cand07,dev_0217,7,1,train,1743,0.8,0.43333345651626587,0.1433439701795578,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand00,dev_0218,0,0,train,1744,0.8,0.20625121891498566,0.11738327890634537,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand01,dev_0218,1,0,train,1745,0.8,0.2595698833465576,0.22169938683509827,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand02,dev_0218,2,0,train,1746,0.8,0.23739635944366455,0.1659785658121109,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand03,dev_0218,3,0,train,1747,0.8,0.2875494658946991,0.11912538856267929,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand04,dev_0218,4,0,train,1748,0.8,0.30643171072006226,0.3577350080013275,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand05,dev_0218,5,0,train,1749,0.8,0.049419745802879333,0.08950486034154892,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand06,dev_0218,6,0,train,1750,0.8,0.23157232999801636,0.17095789313316345,1,PENDING_PROMOTED_INSTRUMENT
dev_0218__cand07,dev_0218,7,0,train,1751,0.8,9.324278948952269e-07,0.013340182602405548,0,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand00,dev_0219,0,1,val,1752,0.8,0.44958269596099854,0.2034216821193695,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand01,dev_0219,1,1,val,1753,0.8,0.5404975414276123,0.18500863015651703,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand02,dev_0219,2,1,val,1754,0.8,0.12798111140727997,0.8001296520233154,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand03,dev_0219,3,1,val,1755,0.8,0.2549290359020233,0.5076001882553101,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand04,dev_0219,4,1,val,1756,0.8,0.4906711280345917,0.11994227021932602,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand05,dev_0219,5,1,val,1757,0.8,0.23129144310951233,0.28380629420280457,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand06,dev_0219,6,1,val,1758,0.8,0.2798866331577301,0.1297827959060669,1,PENDING_PROMOTED_INSTRUMENT
dev_0219__cand07,dev_0219,7,1,val,1759,0.8,0.33715546131134033,0.09344188123941422,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand00,dev_0220,0,1,train,1760,0.8,0.38420724868774414,0.0984421893954277,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand01,dev_0220,1,1,train,1761,0.8,0.4908938407897949,0.1461780071258545,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand02,dev_0220,2,1,train,1762,0.8,0.6076586246490479,0.14867350459098816,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand03,dev_0220,3,1,train,1763,0.8,0.4075091481208801,0.11567283421754837,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand04,dev_0220,4,1,train,1764,0.8,0.42857593297958374,0.18068456649780273,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand05,dev_0220,5,1,train,1765,0.8,0.379459947347641,0.14927789568901062,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand06,dev_0220,6,1,train,1766,0.8,0.5497826337814331,0.6487625241279602,1,PENDING_PROMOTED_INSTRUMENT
dev_0220__cand07,dev_0220,7,1,train,1767,0.8,0.2459748536348343,0.12125831842422485,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand00,dev_0221,0,0,train,1768,0.8,0.869419515132904,0.7064323425292969,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand01,dev_0221,1,0,train,1769,0.8,0.7420226335525513,0.1122342199087143,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand02,dev_0221,2,0,train,1770,0.8,0.9553130269050598,0.8235927820205688,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand03,dev_0221,3,0,train,1771,0.8,0.6168676018714905,0.4675332009792328,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand04,dev_0221,4,0,train,1772,0.8,0.6453782320022583,0.2871669828891754,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand05,dev_0221,5,0,train,1773,0.8,0.4413829743862152,0.8347951769828796,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand06,dev_0221,6,0,train,1774,0.8,0.5307309627532959,0.7551135420799255,1,PENDING_PROMOTED_INSTRUMENT
dev_0221__cand07,dev_0221,7,0,train,1775,0.8,0.9884433150291443,0.2533319592475891,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand00,dev_0222,0,1,train,1776,0.8,0.5252891778945923,0.210972398519516,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand01,dev_0222,1,1,train,1777,0.8,0.5728362798690796,0.2816866934299469,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand02,dev_0222,2,1,train,1778,0.8,0.41340023279190063,0.21123351156711578,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand03,dev_0222,3,1,train,1779,0.8,0.47707706689834595,0.1600446105003357,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand04,dev_0222,4,1,train,1780,0.8,0.49641749262809753,0.21303705871105194,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand05,dev_0222,5,1,train,1781,0.8,0.5706611275672913,0.2013874650001526,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand06,dev_0222,6,1,train,1782,0.8,0.4426534175872803,0.16735613346099854,1,PENDING_PROMOTED_INSTRUMENT
dev_0222__cand07,dev_0222,7,1,train,1783,0.8,0.4911491274833679,0.3828858733177185,1,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand00,dev_0223,0,0,train,1784,0.8,3.0919687560526654e-05,0.01725509576499462,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand01,dev_0223,1,0,train,1785,0.8,1.5157485222516698e-06,0.023689676076173782,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand02,dev_0223,2,0,train,1786,0.8,3.7478985177585855e-05,0.01360207051038742,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand03,dev_0223,3,0,train,1787,0.8,4.281315796106355e-06,0.027958355844020844,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand04,dev_0223,4,0,train,1788,0.8,0.00016064976807683706,0.01262279786169529,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand05,dev_0223,5,0,train,1789,0.8,1.4472991551883752e-06,0.028807608410716057,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand06,dev_0223,6,0,train,1790,0.8,0.02026313543319702,0.019550099968910217,0,PENDING_PROMOTED_INSTRUMENT
dev_0223__cand07,dev_0223,7,0,train,1791,0.8,1.3076568166070501e-06,0.013540769927203655,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand00,dev_0224,0,0,train,1792,0.8,0.009514866396784782,0.013934183865785599,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand01,dev_0224,1,0,train,1793,0.8,1.7733486856741365e-06,0.029609255492687225,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand02,dev_0224,2,0,train,1794,0.8,0.009678136557340622,0.0465892031788826,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand03,dev_0224,3,0,train,1795,0.8,1.715430335025303e-05,0.024889346212148666,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand04,dev_0224,4,0,train,1796,0.8,0.014557447284460068,0.022254306823015213,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand05,dev_0224,5,0,train,1797,0.8,1.888620317913592e-05,0.06221053749322891,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand06,dev_0224,6,0,train,1798,0.8,2.558661890361691e-06,0.021325496956706047,0,PENDING_PROMOTED_INSTRUMENT
dev_0224__cand07,dev_0224,7,0,train,1799,0.8,9.908549145620782e-06,0.03520096465945244,0,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand00,dev_0225,0,1,train,1800,0.8,0.12639500200748444,0.07416431605815887,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand01,dev_0225,1,1,train,1801,0.8,0.4989258348941803,0.03024183213710785,0,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand02,dev_0225,2,1,train,1802,0.8,0.27869755029678345,0.06435752660036087,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand03,dev_0225,3,1,train,1803,0.8,0.4491058886051178,0.20179449021816254,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand04,dev_0225,4,1,train,1804,0.8,0.3400566875934601,0.18335826694965363,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand05,dev_0225,5,1,train,1805,0.8,0.5936535596847534,0.10668348520994186,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand06,dev_0225,6,1,train,1806,0.8,0.4209553003311157,0.38935387134552,1,PENDING_PROMOTED_INSTRUMENT
dev_0225__cand07,dev_0225,7,1,train,1807,0.8,0.3402235209941864,0.20674237608909607,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand00,dev_0226,0,0,train,1808,0.8,0.23256616294384003,0.13035088777542114,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand01,dev_0226,1,0,train,1809,0.8,0.7826962471008301,0.402818888425827,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand02,dev_0226,2,0,train,1810,0.8,0.8986777067184448,0.8685572147369385,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand03,dev_0226,3,0,train,1811,0.8,0.7791264057159424,0.2653171122074127,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand04,dev_0226,4,0,train,1812,0.8,0.2535029947757721,0.13670873641967773,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand05,dev_0226,5,0,train,1813,0.8,0.8955274820327759,0.2654254138469696,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand06,dev_0226,6,0,train,1814,0.8,0.4038635492324829,0.14166885614395142,1,PENDING_PROMOTED_INSTRUMENT
dev_0226__cand07,dev_0226,7,0,train,1815,0.8,0.5334559082984924,0.28651463985443115,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand00,dev_0227,0,1,train,1816,0.8,0.04553132504224777,0.47126874327659607,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand01,dev_0227,1,1,train,1817,0.8,0.4525640904903412,0.12872309982776642,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand02,dev_0227,2,1,train,1818,0.8,0.5510446429252625,0.21952345967292786,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand03,dev_0227,3,1,train,1819,0.8,0.342521995306015,0.5367557406425476,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand04,dev_0227,4,1,train,1820,0.8,0.9584963321685791,0.14423832297325134,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand05,dev_0227,5,1,train,1821,0.8,0.40847229957580566,0.26743146777153015,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand06,dev_0227,6,1,train,1822,0.8,0.9090011715888977,0.5323254466056824,1,PENDING_PROMOTED_INSTRUMENT
dev_0227__cand07,dev_0227,7,1,train,1823,0.8,0.3187379240989685,0.43656042218208313,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand00,dev_0228,0,1,val,1824,0.8,0.46502459049224854,0.09622103720903397,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand01,dev_0228,1,1,val,1825,0.8,0.6094274520874023,0.2701520025730133,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand02,dev_0228,2,1,val,1826,0.8,0.6285826563835144,0.1104905754327774,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand03,dev_0228,3,1,val,1827,0.8,0.38981330394744873,0.1557028591632843,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand04,dev_0228,4,1,val,1828,0.8,0.7634639739990234,0.2008368819952011,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand05,dev_0228,5,1,val,1829,0.8,0.520552933216095,0.09375789016485214,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand06,dev_0228,6,1,val,1830,0.8,0.22938771545886993,0.08099541068077087,1,PENDING_PROMOTED_INSTRUMENT
dev_0228__cand07,dev_0228,7,1,val,1831,0.8,0.7156976461410522,0.10586647689342499,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand00,dev_0229,0,1,train,1832,0.8,0.18479755520820618,0.16561415791511536,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand01,dev_0229,1,1,train,1833,0.8,0.34234702587127686,0.3818609118461609,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand02,dev_0229,2,1,train,1834,0.8,0.3514653146266937,0.20833617448806763,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand03,dev_0229,3,1,train,1835,0.8,0.10770464688539505,0.48585745692253113,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand04,dev_0229,4,1,train,1836,0.8,0.314142107963562,0.12076734751462936,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand05,dev_0229,5,1,train,1837,0.8,0.36993032693862915,0.29716387391090393,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand06,dev_0229,6,1,train,1838,0.8,0.5216948986053467,0.07219596952199936,1,PENDING_PROMOTED_INSTRUMENT
dev_0229__cand07,dev_0229,7,1,train,1839,0.8,0.1842898428440094,0.15235821902751923,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand00,dev_0230,0,1,train,1840,0.8,0.07072019577026367,0.6426740884780884,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand01,dev_0230,1,1,train,1841,0.8,0.5708955526351929,0.07868118584156036,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand02,dev_0230,2,1,train,1842,0.8,0.5911252498626709,0.11114103347063065,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand03,dev_0230,3,1,train,1843,0.8,0.1335708200931549,0.05143126845359802,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand04,dev_0230,4,1,train,1844,0.8,0.4472481906414032,0.03944955766201019,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand05,dev_0230,5,1,train,1845,0.8,0.9491829872131348,0.20314618945121765,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand06,dev_0230,6,1,train,1846,0.8,0.23364000022411346,0.3868708908557892,1,PENDING_PROMOTED_INSTRUMENT
dev_0230__cand07,dev_0230,7,1,train,1847,0.8,0.5501497983932495,0.20552264153957367,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand00,dev_0231,0,1,train,1848,0.8,0.2061413824558258,0.10836152732372284,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand01,dev_0231,1,1,train,1849,0.8,0.35406607389450073,0.1507510244846344,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand02,dev_0231,2,1,train,1850,0.8,2.1715270577260526e-06,0.025702791288495064,0,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand03,dev_0231,3,1,train,1851,0.8,0.28664320707321167,0.27899831533432007,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand04,dev_0231,4,1,train,1852,0.8,0.2662312984466553,0.21662305295467377,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand05,dev_0231,5,1,train,1853,0.8,0.06803165376186371,0.22785407304763794,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand06,dev_0231,6,1,train,1854,0.8,0.19362682104110718,0.1888754665851593,1,PENDING_PROMOTED_INSTRUMENT
dev_0231__cand07,dev_0231,7,1,train,1855,0.8,0.16755852103233337,0.44938305020332336,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand00,dev_0232,0,1,val,1856,0.8,0.3312791883945465,0.22019480168819427,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand01,dev_0232,1,1,val,1857,0.8,0.15846067667007446,0.1580701619386673,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand02,dev_0232,2,1,val,1858,0.8,0.17276179790496826,0.5151420831680298,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand03,dev_0232,3,1,val,1859,0.8,0.5895219445228577,0.2436383068561554,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand04,dev_0232,4,1,val,1860,0.8,0.10255821794271469,0.16178233921527863,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand05,dev_0232,5,1,val,1861,0.8,0.29151055216789246,0.3913806974887848,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand06,dev_0232,6,1,val,1862,0.8,0.13288173079490662,0.044890739023685455,1,PENDING_PROMOTED_INSTRUMENT
dev_0232__cand07,dev_0232,7,1,val,1863,0.8,0.5194765329360962,0.11250340938568115,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand00,dev_0233,0,1,train,1864,0.8,0.26989269256591797,0.062334056943655014,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand01,dev_0233,1,1,train,1865,0.8,0.6915159225463867,0.1515859067440033,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand02,dev_0233,2,1,train,1866,0.8,0.28082892298698425,0.09416370838880539,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand03,dev_0233,3,1,train,1867,0.8,0.4235675632953644,0.2732003927230835,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand04,dev_0233,4,1,train,1868,0.8,0.4514455497264862,0.14803102612495422,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand05,dev_0233,5,1,train,1869,0.8,0.34585627913475037,0.6186235547065735,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand06,dev_0233,6,1,train,1870,0.8,0.38187041878700256,0.1463615447282791,1,PENDING_PROMOTED_INSTRUMENT
dev_0233__cand07,dev_0233,7,1,train,1871,0.8,0.22166749835014343,0.27722835540771484,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand00,dev_0234,0,1,train,1872,0.8,0.36992475390434265,0.11313924938440323,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand01,dev_0234,1,1,train,1873,0.8,0.8535962104797363,0.1625780314207077,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand02,dev_0234,2,1,train,1874,0.8,0.3980889320373535,0.5313899517059326,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand03,dev_0234,3,1,train,1875,0.8,0.9206727743148804,0.35648828744888306,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand04,dev_0234,4,1,train,1876,0.8,0.8448874354362488,0.17464680969715118,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand05,dev_0234,5,1,train,1877,0.8,0.8186339139938354,0.25662916898727417,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand06,dev_0234,6,1,train,1878,0.8,0.6525958776473999,0.25016602873802185,1,PENDING_PROMOTED_INSTRUMENT
dev_0234__cand07,dev_0234,7,1,train,1879,0.8,0.38832858204841614,0.1377328783273697,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand00,dev_0235,0,1,train,1880,0.8,0.7061100006103516,0.13142558932304382,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand01,dev_0235,1,1,train,1881,0.8,0.40582990646362305,0.5559385418891907,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand02,dev_0235,2,1,train,1882,0.8,0.4673764407634735,0.14727695286273956,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand03,dev_0235,3,1,train,1883,0.8,0.3094468414783478,0.16427955031394958,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand04,dev_0235,4,1,train,1884,0.8,0.714874267578125,0.24989674985408783,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand05,dev_0235,5,1,train,1885,0.8,0.6233277916908264,0.3871234655380249,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand06,dev_0235,6,1,train,1886,0.8,0.40625375509262085,0.1486598402261734,1,PENDING_PROMOTED_INSTRUMENT
dev_0235__cand07,dev_0235,7,1,train,1887,0.8,0.7839806079864502,0.5858446955680847,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand00,dev_0236,0,1,train,1888,0.8,0.20676638185977936,0.20982855558395386,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand01,dev_0236,1,1,train,1889,0.8,0.14191707968711853,0.1699652075767517,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand02,dev_0236,2,1,train,1890,0.8,0.12860894203186035,0.2354203164577484,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand03,dev_0236,3,1,train,1891,0.8,0.09715959429740906,0.667290449142456,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand04,dev_0236,4,1,train,1892,0.8,0.7196459770202637,0.0892798975110054,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand05,dev_0236,5,1,train,1893,0.8,0.24027012288570404,0.7875986099243164,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand06,dev_0236,6,1,train,1894,0.8,0.7992154359817505,0.7402171492576599,1,PENDING_PROMOTED_INSTRUMENT
dev_0236__cand07,dev_0236,7,1,train,1895,0.8,0.38927844166755676,0.6045006513595581,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand00,dev_0237,0,1,train,1896,0.8,0.3534375727176666,0.1027090921998024,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand01,dev_0237,1,1,train,1897,0.8,0.15984715521335602,0.14253155887126923,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand02,dev_0237,2,1,train,1898,0.8,0.4012359082698822,0.24952715635299683,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand03,dev_0237,3,1,train,1899,0.8,0.6549919247627258,0.4010985195636749,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand04,dev_0237,4,1,train,1900,0.8,0.3522699475288391,0.527570903301239,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand05,dev_0237,5,1,train,1901,0.8,0.3747936189174652,0.12371185421943665,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand06,dev_0237,6,1,train,1902,0.8,0.46156883239746094,0.19520513713359833,1,PENDING_PROMOTED_INSTRUMENT
dev_0237__cand07,dev_0237,7,1,train,1903,0.8,0.5428501963615417,0.40037602186203003,1,PENDING_PROMOTED_INSTRUMENT
dev_0238__cand00,dev_0238,0,0,train,1904,0.8,0.1717279553413391,0.3126823306083679,1,PENDING_PROMOTED_INSTRUMENT
dev_0238__cand01,dev_0238,1,0,train,1905,0.8,0.025259271264076233,0.19598813354969025,0,PENDING_PROMOTED_INSTRUMENT
dev_0238__cand02,dev_0238,2,0,train,1906,0.8,0.030033446848392487,0.22454816102981567,0,PENDING_PROMOTED_INSTRUMENT
dev_0238__cand03,dev_0238,3,0,train,1907,0.8,0.7823430299758911,0.19325928390026093,1,PENDING_PROMOTED_INSTRUMENT
dev_0238__cand04,dev_0238,4,0,train,1908,0.8,0.35328251123428345,0.14548125863075256,1,PENDING_PROMOTED_INSTRUMENT
