task_id,prompt_id,condition,seed_idx,seed,output_path,apparent_violation,candidate_violation,implementation_role
w2fact_11_3_00,held_out_0222,sampler_only,0,2034011000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s00_2034011000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_01,held_out_0222,sampler_only,1,2034011001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s01_2034011001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_02,held_out_0222,sampler_only,2,2034011002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s02_2034011002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_03,held_out_0222,sampler_only,3,2034011003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s03_2034011003.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_04,held_out_0222,sampler_only,4,2034011004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s04_2034011004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_05,held_out_0222,sampler_only,5,2034011005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s05_2034011005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_06,held_out_0222,sampler_only,6,2034011006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s06_2034011006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_07,held_out_0222,sampler_only,7,2034011007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s07_2034011007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_08,held_out_0222,sampler_only,8,2034011008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s08_2034011008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_09,held_out_0222,sampler_only,9,2034011009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s09_2034011009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_10,held_out_0222,sampler_only,10,2034011010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s10_2034011010.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_11,held_out_0222,sampler_only,11,2034011011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s11_2034011011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_12,held_out_0222,sampler_only,12,2034011012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s12_2034011012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_13,held_out_0222,sampler_only,13,2034011013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s13_2034011013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_14,held_out_0222,sampler_only,14,2034011014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s14_2034011014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_11_3_15,held_out_0222,sampler_only,15,2034011015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0222/sampler_only_s15_2034011015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_00,held_out_0235,sampler_only,0,2034028000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s00_2034028000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_01,held_out_0235,sampler_only,1,2034028001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s01_2034028001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_02,held_out_0235,sampler_only,2,2034028002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s02_2034028002.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_03,held_out_0235,sampler_only,3,2034028003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s03_2034028003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_04,held_out_0235,sampler_only,4,2034028004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s04_2034028004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_05,held_out_0235,sampler_only,5,2034028005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s05_2034028005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_06,held_out_0235,sampler_only,6,2034028006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s06_2034028006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_07,held_out_0235,sampler_only,7,2034028007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s07_2034028007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_08,held_out_0235,sampler_only,8,2034028008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s08_2034028008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_09,held_out_0235,sampler_only,9,2034028009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s09_2034028009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_10,held_out_0235,sampler_only,10,2034028010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s10_2034028010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_11,held_out_0235,sampler_only,11,2034028011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s11_2034028011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_12,held_out_0235,sampler_only,12,2034028012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s12_2034028012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_13,held_out_0235,sampler_only,13,2034028013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s13_2034028013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_14,held_out_0235,sampler_only,14,2034028014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s14_2034028014.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_28_3_15,held_out_0235,sampler_only,15,2034028015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0235/sampler_only_s15_2034028015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_00,held_out_0236,sampler_only,0,2034013000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s00_2034013000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_01,held_out_0236,sampler_only,1,2034013001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s01_2034013001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_02,held_out_0236,sampler_only,2,2034013002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s02_2034013002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_03,held_out_0236,sampler_only,3,2034013003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s03_2034013003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_04,held_out_0236,sampler_only,4,2034013004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s04_2034013004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_05,held_out_0236,sampler_only,5,2034013005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s05_2034013005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_06,held_out_0236,sampler_only,6,2034013006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s06_2034013006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_07,held_out_0236,sampler_only,7,2034013007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s07_2034013007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_08,held_out_0236,sampler_only,8,2034013008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s08_2034013008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_09,held_out_0236,sampler_only,9,2034013009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s09_2034013009.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_10,held_out_0236,sampler_only,10,2034013010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s10_2034013010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_11,held_out_0236,sampler_only,11,2034013011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s11_2034013011.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_12,held_out_0236,sampler_only,12,2034013012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s12_2034013012.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_13,held_out_0236,sampler_only,13,2034013013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s13_2034013013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_14,held_out_0236,sampler_only,14,2034013014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s14_2034013014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_13_3_15,held_out_0236,sampler_only,15,2034013015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0236/sampler_only_s15_2034013015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_00,held_out_0238,sampler_only,0,2034000000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s00_2034000000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_01,held_out_0238,sampler_only,1,2034000001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s01_2034000001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_02,held_out_0238,sampler_only,2,2034000002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s02_2034000002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_03,held_out_0238,sampler_only,3,2034000003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s03_2034000003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_04,held_out_0238,sampler_only,4,2034000004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s04_2034000004.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_05,held_out_0238,sampler_only,5,2034000005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s05_2034000005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_06,held_out_0238,sampler_only,6,2034000006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s06_2034000006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_07,held_out_0238,sampler_only,7,2034000007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s07_2034000007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_08,held_out_0238,sampler_only,8,2034000008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s08_2034000008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_09,held_out_0238,sampler_only,9,2034000009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s09_2034000009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_10,held_out_0238,sampler_only,10,2034000010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s10_2034000010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_11,held_out_0238,sampler_only,11,2034000011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s11_2034000011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_12,held_out_0238,sampler_only,12,2034000012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s12_2034000012.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_13,held_out_0238,sampler_only,13,2034000013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s13_2034000013.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_14,held_out_0238,sampler_only,14,2034000014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s14_2034000014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_00_3_15,held_out_0238,sampler_only,15,2034000015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0238/sampler_only_s15_2034000015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_00,held_out_0252,sampler_only,0,2034029000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s00_2034029000.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_01,held_out_0252,sampler_only,1,2034029001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s01_2034029001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_02,held_out_0252,sampler_only,2,2034029002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s02_2034029002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_03,held_out_0252,sampler_only,3,2034029003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s03_2034029003.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_04,held_out_0252,sampler_only,4,2034029004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s04_2034029004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_05,held_out_0252,sampler_only,5,2034029005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s05_2034029005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_06,held_out_0252,sampler_only,6,2034029006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s06_2034029006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_07,held_out_0252,sampler_only,7,2034029007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s07_2034029007.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_08,held_out_0252,sampler_only,8,2034029008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s08_2034029008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_09,held_out_0252,sampler_only,9,2034029009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s09_2034029009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_10,held_out_0252,sampler_only,10,2034029010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s10_2034029010.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_11,held_out_0252,sampler_only,11,2034029011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s11_2034029011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_12,held_out_0252,sampler_only,12,2034029012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s12_2034029012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_13,held_out_0252,sampler_only,13,2034029013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s13_2034029013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_14,held_out_0252,sampler_only,14,2034029014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s14_2034029014.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_29_3_15,held_out_0252,sampler_only,15,2034029015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0252/sampler_only_s15_2034029015.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_00,held_out_0253,sampler_only,0,2034006000,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s00_2034006000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_01,held_out_0253,sampler_only,1,2034006001,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s01_2034006001.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_02,held_out_0253,sampler_only,2,2034006002,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s02_2034006002.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_03,held_out_0253,sampler_only,3,2034006003,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s03_2034006003.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_04,held_out_0253,sampler_only,4,2034006004,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s04_2034006004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_05,held_out_0253,sampler_only,5,2034006005,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s05_2034006005.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_06,held_out_0253,sampler_only,6,2034006006,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s06_2034006006.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_07,held_out_0253,sampler_only,7,2034006007,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s07_2034006007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_08,held_out_0253,sampler_only,8,2034006008,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s08_2034006008.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_09,held_out_0253,sampler_only,9,2034006009,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s09_2034006009.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_10,held_out_0253,sampler_only,10,2034006010,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s10_2034006010.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_11,held_out_0253,sampler_only,11,2034006011,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s11_2034006011.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_12,held_out_0253,sampler_only,12,2034006012,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s12_2034006012.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_13,held_out_0253,sampler_only,13,2034006013,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s13_2034006013.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_14,held_out_0253,sampler_only,14,2034006014,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s14_2034006014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_06_3_15,held_out_0253,sampler_only,15,2034006015,paper_prep/w2_execution_20260712/factorial/audio/sampler_only/held_out_0253/sampler_only_s15_2034006015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_00,held_out_0009,negative_sampler,0,2034020000,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s00_2034020000.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_01,held_out_0009,negative_sampler,1,2034020001,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s01_2034020001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_02,held_out_0009,negative_sampler,2,2034020002,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s02_2034020002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_03,held_out_0009,negative_sampler,3,2034020003,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s03_2034020003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_04,held_out_0009,negative_sampler,4,2034020004,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s04_2034020004.flac,1,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_05,held_out_0009,negative_sampler,5,2034020005,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s05_2034020005.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_06,held_out_0009,negative_sampler,6,2034020006,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s06_2034020006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_07,held_out_0009,negative_sampler,7,2034020007,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s07_2034020007.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_08,held_out_0009,negative_sampler,8,2034020008,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s08_2034020008.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_09,held_out_0009,negative_sampler,9,2034020009,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s09_2034020009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_10,held_out_0009,negative_sampler,10,2034020010,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s10_2034020010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_11,held_out_0009,negative_sampler,11,2034020011,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s11_2034020011.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_12,held_out_0009,negative_sampler,12,2034020012,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s12_2034020012.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_13,held_out_0009,negative_sampler,13,2034020013,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s13_2034020013.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_14,held_out_0009,negative_sampler,14,2034020014,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s14_2034020014.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_20_4_15,held_out_0009,negative_sampler,15,2034020015,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0009/negative_sampler_s15_2034020015.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_00,held_out_0031,negative_sampler,0,2034026000,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s00_2034026000.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_01,held_out_0031,negative_sampler,1,2034026001,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s01_2034026001.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_02,held_out_0031,negative_sampler,2,2034026002,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s02_2034026002.flac,1,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_03,held_out_0031,negative_sampler,3,2034026003,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s03_2034026003.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_04,held_out_0031,negative_sampler,4,2034026004,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s04_2034026004.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_05,held_out_0031,negative_sampler,5,2034026005,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s05_2034026005.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_06,held_out_0031,negative_sampler,6,2034026006,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s06_2034026006.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_07,held_out_0031,negative_sampler,7,2034026007,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s07_2034026007.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_08,held_out_0031,negative_sampler,8,2034026008,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s08_2034026008.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_09,held_out_0031,negative_sampler,9,2034026009,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s09_2034026009.flac,0,1,ORIGINAL_UNAFFECTED_PRIMARY
w2fact_26_4_10,held_out_0031,negative_sampler,10,2034026010,paper_prep/w2_execution_20260712/factorial/audio/negative_sampler/held_out_0031/negative_sampler_s10_2034026010.flac,0,0,ORIGINAL_UNAFFECTED_PRIMARY
