rating_id,clip_id,clip_path,media_sha256,requested_vocal,prompt_id,source_family,corpus,calibration_stratum,inclusion_probability,represented_rating_rows
aprime_0140_06175ab981e6,aprime_global_7a8d6f05d5051c1f037f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0140_06175ab981e6.flac,7a8d6f05d5051c1f037f2406148f1dc4cc9867a4d9d45f785d318a83819ec087,1,held_out_0016,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0195_31209987bc34,aprime_global_7b4fc41922e14a040aba,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0195_31209987bc34.flac,7b4fc41922e14a040aba1166737288fcbc48e586e73d0677bd9a64adfab86dd1,1,held_out_0119,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0263_e51d8c9bf5aa,aprime_global_7bf78a0cb1a02bcdc22f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0263_e51d8c9bf5aa.flac,7bf78a0cb1a02bcdc22f0e46295617fbc8ed6dff52808ba2effba3c85c79fa89,1,held_out_0016,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0524_cb06715f1b71,aprime_global_7c82487d7b78e5830164,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0524_cb06715f1b71.flac,7c82487d7b78e58301647adb13cce4f9df86c40fce3c0f21a71d8cbe12885246,1,held_out_0134,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0597_9bdc2468ebc9,aprime_global_7c87d2a25bcbcfb5a1a1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0597_9bdc2468ebc9.flac,7c87d2a25bcbcfb5a1a1ec8429cc59ac678097fdff5da9f5e5ab67fc4acac64f,0,held_out_0170,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0448_0005c31f2542,aprime_global_7cc2e5b3f58cdbf40249,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0448_0005c31f2542.flac,7cc2e5b3f58cdbf40249c2e1014e1811eda77d065ac0ef82d1bbb44e4c8e587f,1,held_out_0023,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0352_d009f4c682af,aprime_global_7d3ae0daafaebf7060f0,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0352_d009f4c682af.flac,7d3ae0daafaebf7060f0ba4dd73b2810d4ad649622a2690090241176f7ce136f,0,held_out_0020,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0158_2e89fd88cffe,aprime_global_7d8c176131feb131fb73,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0158_2e89fd88cffe.flac,7d8c176131feb131fb73fadc057de7634b242271b35e02024c2b6095544d96f7,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0655_26abf16fc0bf,aprime_global_7d9623fa1cab081db9d2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0655_26abf16fc0bf.flac,7d9623fa1cab081db9d2e8a3a7ce449e9aa25f2c0707042b142bdd7e506d38b4,0,held_out_0000,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0522_5c96afcae3f3,aprime_global_7d9c4f4435fca3bfb5f4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0522_5c96afcae3f3.flac,7d9c4f4435fca3bfb5f4318a5d6c45a44b1011ffa6de1f073c872d3444224aff,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0384_d459a5bdd131,aprime_global_7de45b2fdfc6d49ab390,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0384_d459a5bdd131.flac,7de45b2fdfc6d49ab39003ce452e7a165fb78b2509e617772384952be5c852ab,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0537_8d523df950a0,aprime_global_7e4efa06536d3f7a5aa2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0537_8d523df950a0.flac,7e4efa06536d3f7a5aa2ea471fafdf7de4109a8511f8f1d9fe4a5abb4293c568,1,held_out_0134,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0633_e860fc8a5f51,aprime_global_7e6a7f88193fef1590e4,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0633_e860fc8a5f51.flac,7e6a7f88193fef1590e423637f90caac58f24515ad485d9aea229e720cc2bc2c,0,held_out_0088,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0343_e51760b14238,aprime_global_7f01f557f8ead8130a9e,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0343_e51760b14238.flac,7f01f557f8ead8130a9e63e3d3d7998ca01fb384c4dc4a325698988f485989ef,0,held_out_0041,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0214_84e9254a9c1f,aprime_global_7f546ee53ab98d4c7299,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0214_84e9254a9c1f.flac,7f546ee53ab98d4c729948e32fa170fb483d2e25631050790a3bcb40d0d00ad9,0,held_out_0026,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0063_56b5368cbb05,aprime_global_804ad6b7cd40ae197898,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0063_56b5368cbb05.flac,804ad6b7cd40ae197898c748fd78981a409218118b2b55b11459e957599c165f,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0134_3c451313bfec,aprime_global_808490a3ad5e1cade7d0,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0134_3c451313bfec.flac,808490a3ad5e1cade7d0d4f42377b4da556edd2f691d81dae2aab3416623d91a,1,held_out_0015,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0497_7b96deb42a6f,aprime_global_80ab6b3aff9c50fb71b7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0497_7b96deb42a6f.flac,80ab6b3aff9c50fb71b7d03ab683930448f556b6820dd33b093af4a66b2aee59,0,held_out_0151,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0246_5655fe11efac,aprime_global_8117ab9c6bf8df64e6f8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0246_5655fe11efac.flac,8117ab9c6bf8df64e6f861232002387de5d697dad9bd1116ed1cf56a82a2b8ca,1,held_out_0119,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0623_c5584618caba,aprime_global_81faab8e70e7d489c3ca,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0623_c5584618caba.flac,81faab8e70e7d489c3ca1bfc1a4a76c7c669d062657b5674d2b9e072b5df0c46,1,held_out_0014,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0007_c77b4f65af92,aprime_global_8290f2eaa7b38bc71e68,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0007_c77b4f65af92.flac,8290f2eaa7b38bc71e680510c8c3cdac62b1614de0c40307eb5dd15d3a7f15f9,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0247_c84278863b84,aprime_global_8320702e598a1f969d7d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0247_c84278863b84.flac,8320702e598a1f969d7da489d7b74956b0c70fafabe17d43b394627bb53545f9,1,held_out_0015,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0671_0cca665ef8c3,aprime_global_835bf835619c123da385,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0671_0cca665ef8c3.flac,835bf835619c123da38530fc014233b27185987219d57b76ee273061550c4940,1,held_out_0051,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0354_7ec957ef8b8b,aprime_global_839f6d63ab0a28dc5dd2,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0354_7ec957ef8b8b.flac,839f6d63ab0a28dc5dd2b7041ff3193ddb28d35f46da38f6d3487cab8ecb7f85,1,held_out_0004,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0542_5c9105e2a1dd,aprime_global_83b2f123f571dff23fed,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0542_5c9105e2a1dd.flac,83b2f123f571dff23fed47ee984547d696a9e3be507522a7ffebd3ff09522170,1,held_out_0014,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0271_83e95835f825,aprime_global_8400989899005b485175,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0271_83e95835f825.flac,8400989899005b485175b2a9b0c13cec36fb7da82f5fdfa5a6826e0c033ab45c,0,held_out_0236,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0172_f587b7170dc5,aprime_global_8457212a1f38f693ef87,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0172_f587b7170dc5.flac,8457212a1f38f693ef8775ea82629c1c2cc7506ae51c009305061ef900ba7dd3,0,held_out_0114,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0507_d7e508e94368,aprime_global_8545f2a4917b25fbd182,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0507_d7e508e94368.flac,8545f2a4917b25fbd1828cb77efd266d35b04181be0360c550bec05d6bbe7752,0,held_out_0019,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,2
aprime_0308_8f9f91f86ac3,aprime_global_8590c05bac68711438f8,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0308_8f9f91f86ac3.flac,8590c05bac68711438f8fc495604df1e0db9db861c3855a8693fc80094829b73,1,held_out_0148,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0240_9a9e9e7228ef,aprime_global_8789eafd2542974ed454,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0240_9a9e9e7228ef.flac,8789eafd2542974ed4544b80809ee941fbf9a1ff144a4822cfa6c6a2571667ae,0,held_out_0238,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0077_edcc25697b07,aprime_global_87af67c4df80bbe462d6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0077_edcc25697b07.flac,87af67c4df80bbe462d6d1a14706827404a3d8e5a30a5c6b8eb045ffc8ef5c06,1,held_out_0014,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0143_15597a02f452,aprime_global_87b342e26c4924b7d783,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0143_15597a02f452.flac,87b342e26c4924b7d783d41219169bfde63dc3e0fbfd979f872f1542c1f7f14f,0,held_out_0035,bon256,ATLAS,ATLAS|bon256|request_0,1.0,1
aprime_0017_6322eb1d4bec,aprime_global_87be395147d89957c8bb,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0017_6322eb1d4bec.flac,87be395147d89957c8bbaa7db5e8c30258e931feb8e2c1c268cffe9303622c5d,0,held_out_0236,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_0,1.0,1
aprime_0235_5f4474ad641e,aprime_global_88d5ed3e455542f78881,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0235_5f4474ad641e.flac,88d5ed3e455542f78881de25651a12fd8efe583b4f1873de400e901de7924ebd,1,held_out_0204,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0426_c77291e7c6dd,aprime_global_8927d1072c3011582569,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0426_c77291e7c6dd.flac,8927d1072c3011582569a1673946c4414065990fda1be9b1f8c3ddcca6143547,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0136_1d0c4fd55375,aprime_global_8967363a09484ca7820f,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0136_1d0c4fd55375.flac,8967363a09484ca7820fc4cb23d616c97b9730adf90d322f8ee6804d9a4107e8,0,held_out_0028,bon256_general,ATLAS,ATLAS|bon256_general|request_0,1.0,1
aprime_0295_9d35aeb5eed0,aprime_global_89ae5b65896a7e7a203c,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0295_9d35aeb5eed0.flac,89ae5b65896a7e7a203c779f4547d7270451c40d2363b1cc20bd4bf33ecd26d0,1,held_out_0167,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0613_7af96355e19e,aprime_global_89c39cb183d24733443a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0613_7af96355e19e.flac,89c39cb183d24733443a70739d4efddb6f7b88374b6b46788726f499a50b3b63,1,held_out_0101,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0611_b0653572eb17,aprime_global_8ad5b77dec31b806c7ae,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0611_b0653572eb17.flac,8ad5b77dec31b806c7ae40f060da929892daa50731858a4d49cd7b03a79f0566,1,held_out_0134,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0300_c00013104c75,aprime_global_8be9278efac658399161,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0300_c00013104c75.flac,8be9278efac658399161f612efe6d57abb813310e7b72e97403cb9ccaf385238,1,held_out_0018,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0091_bad65b58604c,aprime_global_8c4b93b3d18732c30c45,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0091_bad65b58604c.flac,8c4b93b3d18732c30c45b6ba734c694b3025c27a70959caf34a0e71441a6c0e0,1,held_out_0004,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0254_c178a967c79c,aprime_global_8ccfb5e1920f3e0c14fc,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0254_c178a967c79c.flac,8ccfb5e1920f3e0c14fc561411d10d04a1ec6b428cc1f2a6e5d09102f226eef2,1,held_out_0064,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0036_afd53ecdab7b,aprime_global_8e54caec1f13490d305d,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0036_afd53ecdab7b.flac,8e54caec1f13490d305df616946c6c444dc46647098d6da20a7459fdceedf30f,1,held_out_0099,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0388_a65e293c5b45,aprime_global_8f22724a0b8e2f90ccf9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0388_a65e293c5b45.flac,8f22724a0b8e2f90ccf94363da9b0fc06b957ade35d8ddb36d20f88fce201c67,1,held_out_0119,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0654_3ecf93b71671,aprime_global_8fcfdcaf1eaadede8867,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0654_3ecf93b71671.flac,8fcfdcaf1eaadede8867d62535b35842b4c394f3a6e8ff2da115c816748751cf,1,held_out_0240,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0014_2ab2f924ad6b,aprime_global_9087a4d1a4bf1e50b7e9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0014_2ab2f924ad6b.flac,9087a4d1a4bf1e50b7e9f68ce1289e50592cd49adc48a5e90c3c019a2e7c5447,1,held_out_0001,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0427_e4259438bf96,aprime_global_90a1a1c9cab3202922fe,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0427_e4259438bf96.flac,90a1a1c9cab3202922fe5385826af2087e30e8c7738d453625ba9a1c5f8e3435,1,held_out_0018,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0392_93f45cb05ef0,aprime_global_90c66a961c403562e9a5,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0392_93f45cb05ef0.flac,90c66a961c403562e9a5d4fbdcb6481c756c32a4e1b539ea165f34ef8e658fce,1,held_out_0021,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0533_6cf36fd372e7,aprime_global_90ef53a2d9bcc200fc85,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0533_6cf36fd372e7.flac,90ef53a2d9bcc200fc85922d6cc48473e18be235e06e6ad3c1413f2649789ae1,1,held_out_0045,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0558_7c9c63fc2a1e,aprime_global_912110088d85bfa7a204,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0558_7c9c63fc2a1e.flac,912110088d85bfa7a2044b2b56be944d5ba9c571dcf78c831ca5a64eb70bed53,1,held_out_0068,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0325_41c051b3e1b7,aprime_global_91c7adc9ba23db61d0a9,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0325_41c051b3e1b7.flac,91c7adc9ba23db61d0a97714461eec2e63f39d07f5dc522f645cea30119b6d3e,1,held_out_0119,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0039_ddfd9f249d7d,aprime_global_927a5cf88863254abe25,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0039_ddfd9f249d7d.flac,927a5cf88863254abe25fa7fc99089a713a1cbf344b8743156ac7fffee61ab71,1,held_out_0016,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0219_a17cf6165637,aprime_global_93f4ad38ccbed5450aa7,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0219_a17cf6165637.flac,93f4ad38ccbed5450aa7b0a8d880b3b8fb09a1d545a4662126ec3312d46ce075,1,held_out_0015,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0028_e5d27ab04444,aprime_global_945d0a94d4c0e07f3744,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0028_e5d27ab04444.flac,945d0a94d4c0e07f3744f801445bc664ceb7564f2bb1ac028c6f5be578b30484,1,held_out_0014,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
aprime_0619_29686c4f31ab,aprime_global_958e59ae3871ee264d8a,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0619_29686c4f31ab.flac,958e59ae3871ee264d8aed18138abac0ea100d7934d4fb46eecfb3a537c5f998,0,held_out_0058,istrong_instr,ATLAS,ATLAS|istrong_instr|request_0,1.0,1
aprime_0086_ac0d5086a761,aprime_global_964ac44a4f3a0f03fe45,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0086_ac0d5086a761.flac,964ac44a4f3a0f03fe45d5f0a9c2306e6f08f8eb440761153897553f9623c724,1,held_out_0008,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0185_98ee5e27505f,aprime_global_964c4a60d23d1fd10c94,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0185_98ee5e27505f.flac,964c4a60d23d1fd10c94d556efcef8dc920cde96c9da0933a33e106a37a36110,1,held_out_0069,bon256,ATLAS,ATLAS|bon256|request_1,1.0,1
aprime_0006_3b40c61a9919,aprime_global_965e6c668e55fd83eb46,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0006_3b40c61a9919.flac,965e6c668e55fd83eb46bf9cc521de0463dfb8c743a47ae2f8541fa81fe78262,1,held_out_0081,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0269_132e0cfb1347,aprime_global_96ca2bbfaf330587e1d6,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0269_132e0cfb1347.flac,96ca2bbfaf330587e1d666dd40637dee615d9892789a448cfcd27f2a72e2b693,1,held_out_0187,online_run,PH2_ONLINE,PH2_ONLINE|online_run|request_1,1.0,1
aprime_0639_c7e6cd205d7f,aprime_global_973ff51c0e47672adec1,/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0639_c7e6cd205d7f.flac,973ff51c0e47672adec1b9453b343814085bf5323f8212ac0e4a56f5fa64ea3d,1,held_out_0018,bon256_general,ATLAS,ATLAS|bon256_general|request_1,1.0,1
