clip_path,true_label,rating_source,confidence,audio_sha256,source_package,source_rating_ids,clip_id,duplicate_presentations
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0109_dd82db742d14.wav,yes,pi:Richard,5,cf2398e3e524731a0edd0a28cd58588f2441c3182cdf3c95c8f54587f8a88821,t2_aprime_core,aprime_0109_dd82db742d14,pi_gold_cf2398e3e524731a,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0442_b851c112731a.flac,yes,pi:Richard,4,cf9601081ba07a219663db16e2c38e3a1f98f25afcf064ce8397f14c892c1265,t2_aprime_core,aprime_0442_b851c112731a,pi_gold_cf9601081ba07a21,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0383_0d49a21c2ebc.wav,yes,pi:Richard,5,d0824491517a31a18d9dae523ce17275222a368a0ab66ddbba1939521da4feb1,t2_aprime_core,aprime_0383_0d49a21c2ebc,pi_gold_d0824491517a31a1,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_02_9643022ddbf6.flac,yes,pi:Richard,5,d28ce6bba4aae71294cec8638028e9a1041a0dab79971bbd93bb4121d8fcf234,t1_decisive,decisive_02_9643022ddbf6,pi_gold_d28ce6bba4aae712,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0604_4689a2a5a637.wav,yes,pi:Richard,5,d2ee8eb6eba2d2bd896e871eca81b4ba9b5886820ab73afd5f858c234868ca15,t2_aprime_core,aprime_0604_4689a2a5a637,pi_gold_d2ee8eb6eba2d2bd,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0236_478362009a33.wav,yes,pi:Richard,5,d319f977af187e6e8a55990ba3b16cb6ac3c18e2dbf1f1d076b8e5c57471447b,t2_aprime_core,aprime_0236_478362009a33,pi_gold_d319f977af187e6e,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0151_ba0b2687d533.flac,yes,pi:Richard,3,d47e3ccd7457282492502a9e5764e4ecf6f4f3e9be2bdc2cb219c4dcca7175ea,t2_aprime_core,aprime_0151_ba0b2687d533,pi_gold_d47e3ccd74572824,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0508_7023bce96948.wav,yes,pi:Richard,5,d67ce49f1b6e2a76db0417c95fafdf38418cbd6a800c68037fab98fc95fe5eea,t2_aprime_core,aprime_0508_7023bce96948,pi_gold_d67ce49f1b6e2a76,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0033_1fa2a7ff3d3b.wav,yes,pi:Richard,5,d69c2cc41a843b1e6a08476b7ee7f6d3e6d8f70a2734b3d16517afea133167c9,t2_aprime_core,aprime_0033_1fa2a7ff3d3b,pi_gold_d69c2cc41a843b1e,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0461_6d766c6417a7.wav,yes,pi:Richard,5,d719c9bd2b7d0665688893a45695d80ef00a9f5b59089f46ffd641672fcc5ab3,t2_aprime_core,aprime_0461_6d766c6417a7,pi_gold_d719c9bd2b7d0665,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0471_c8d3ce354559.flac,yes,pi:Richard,5,d8af32942754d633a971d04e752c1ebb583e7c2eb933cddc70e1c25994001773,t2_aprime_core,aprime_0471_c8d3ce354559,pi_gold_d8af32942754d633,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0251_85dbff5dabd1.wav,yes,pi:Richard,5,dd3211f838ad320698c7e05439219081e6d1106687d1b7053bffdb6de166e25e,t2_aprime_core,aprime_0251_85dbff5dabd1,pi_gold_dd3211f838ad3206,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0237_5fce794f620c.flac,yes,pi:Richard,5,df3c80efd217ba0e4dc776eca85903db87a0b7e9643cdabc73983e03dc328f88,t2_aprime_core,aprime_0237_5fce794f620c,pi_gold_df3c80efd217ba0e,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0092_0f4aaa6c5077.wav,yes,pi:Richard,5,dfd09d76815af12db86180fe748caac0b0a43784bc230bc798dc6ffb3c51f719,t1_decisive;t2_aprime_core,aprime_0092_0f4aaa6c5077;decisive_17_4217d6b8e4a2,pi_gold_dfd09d76815af12d,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0612_8155ef783a1e.wav,yes,pi:Richard,5,e066772d3c5ad18ddf61295ea611bc99192717b4c08dadc261dd4ab00f39647d,t2_aprime_core,aprime_0612_8155ef783a1e,pi_gold_e066772d3c5ad18d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0042_81377c8748f8.wav,yes,pi:Richard,5,e0e0ab925c0f2f6cf8ab8022713bc905057173af0fb25d624ff36295ca5cce38,t1_decisive;t2_aprime_core,aprime_0042_81377c8748f8;decisive_05_74e8e1d035d2,pi_gold_e0e0ab925c0f2f6c,2
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0378_df8ae0b4e89e.wav,yes,pi:Richard,5,e25251591f21d43246d0a138b4f514e3e247968c2b7a2612c0605d7f254dc18c,t2_aprime_core,aprime_0378_df8ae0b4e89e,pi_gold_e25251591f21d432,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0293_02e92a28b5e8.wav,yes,pi:Richard,5,e7a0b6615e31c7ecddfbd4f0b5bd9ef028438d9d3b72b3c5d6843e2119877ce6,t2_aprime_core,aprime_0293_02e92a28b5e8,pi_gold_e7a0b6615e31c7ec,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0255_7b8a6ae8b538.wav,yes,pi:Richard,5,e9c61e16e36037e7665005ce7c8f78e58f5316f6abce14b7ed616f3a11c35f01,t2_aprime_core,aprime_0255_7b8a6ae8b538,pi_gold_e9c61e16e36037e7,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0366_9e753224479c.wav,yes,pi:Richard,5,e9fdef9dc998632021e237f65b18b3d9cb24b3338225cc5a8b6d6b691ab79dae,t2_aprime_core,aprime_0366_9e753224479c,pi_gold_e9fdef9dc9986320,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0627_a8555cc90269.wav,yes,pi:Richard,5,ec3a8685a566c81797e0585ee882d87b6ce47f94d9509ceba28ad710c81e123c,t2_aprime_core,aprime_0627_a8555cc90269,pi_gold_ec3a8685a566c817,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0223_801655f5e5e8.wav,yes,pi:Richard,5,ec4edac505e3aa501a76ab6a8095f5047386cf25fc35c224d5f5c786cd1b8535,t2_aprime_core,aprime_0223_801655f5e5e8,pi_gold_ec4edac505e3aa50,1
orbit-research/adsr_phase2_20260604/paper_prep/pi_decisive_packet_20260709/media/decisive_06_46b6240897e0.flac,yes,pi:Richard,5,ec76f842bd875e48185d689db5f6a13dda0f962044c76690f251df1183f9a487,t1_decisive,decisive_06_46b6240897e0,pi_gold_ec76f842bd875e48,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0396_d8376f888286.flac,yes,pi:Richard,5,f0342556c54c67313422fc3c3e95453dd569ed166741e5c3489b75ef59420c14,t2_aprime_core,aprime_0396_d8376f888286,pi_gold_f0342556c54c6731,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0570_e6aa58736a3d.wav,yes,pi:Richard,5,f1f8348fb38f1fb9203234b9a6d3f9febece49f8030057aee2a4f7f3823028bb,t2_aprime_core,aprime_0570_e6aa58736a3d,pi_gold_f1f8348fb38f1fb9,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0075_1b2aad741e6c.wav,yes,pi:Richard,5,f3ad8709e7527e98f8503b22a37715bce824835bc833b307a96a7beeb71413b6,t2_aprime_core,aprime_0075_1b2aad741e6c,pi_gold_f3ad8709e7527e98,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0538_8bc15fc6a73b.wav,yes,pi:Richard,5,f4e6d049711989e8279bc7f7a560b9dab5578d0b2ad14d4de7018f82b86f3fa0,t2_aprime_core,aprime_0538_8bc15fc6a73b,pi_gold_f4e6d049711989e8,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0162_8bfe80d445ae.wav,yes,pi:Richard,5,f5109797a7b17382460409a23b2943648eb2f1e72420673b2ab222669e0e1ccb,t2_aprime_core,aprime_0162_8bfe80d445ae,pi_gold_f5109797a7b17382,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0169_53af4593e3de.wav,yes,pi:Richard,5,f7531bb3f57f47fd0c9d00e52a803be1c5fd15254ae341f45d1b5eed9b6992ec,t2_aprime_core,aprime_0169_53af4593e3de,pi_gold_f7531bb3f57f47fd,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0183_d920698ee434.wav,yes,pi:Richard,5,f85200d5603cc3ad9a2af4453054b6b2017658b45587db30a77623919e3fcc6b,t2_aprime_core,aprime_0183_d920698ee434,pi_gold_f85200d5603cc3ad,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0153_10b8552cf5af.wav,yes,pi:Richard,5,f8b146f6bbbf70086b6cb36f7449c482f02aac1a69575c809ad74807c40e85ff,t2_aprime_core,aprime_0153_10b8552cf5af,pi_gold_f8b146f6bbbf7008,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0436_daf6a5405dcc.flac,yes,pi:Richard,5,f954d603af275ac9f0b92f27af3b9df955823fe753e46912c4513155d9b50b85,t2_aprime_core,aprime_0436_daf6a5405dcc,pi_gold_f954d603af275ac9,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0385_c0d11033eab8.wav,yes,pi:Richard,5,f95e9a5c4c7f33fee9315479c77601ef4bfd3430bcacf624f28ad7ed7e12ff43,t2_aprime_core,aprime_0385_c0d11033eab8,pi_gold_f95e9a5c4c7f33fe,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0475_70f31eededf2.wav,yes,pi:Richard,5,fb30593110642e0dd9f3ef06fa6bccf700f77d76c7d56a35010159b16cd9ae76,t2_aprime_core,aprime_0475_70f31eededf2,pi_gold_fb30593110642e0d,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0021_ba5e95fbb64d.wav,yes,pi:Richard,5,fd1d443d13f0ba3eca934247c8942ce8a9ddc84916c1637ef9379dc8c5d7672c,t2_aprime_core,aprime_0021_ba5e95fbb64d,pi_gold_fd1d443d13f0ba3e,1
orbit-research/adsr_phase2_20260604/paper_prep/validation_A_prime/primary_package_20260709/media/aprime_0381_83810fadeaa6.wav,yes,pi:Richard,5,fde83eb49e9a0db1b6d3d40024b66591a345ad62a9505476d84977145e5c7bee,t2_aprime_core,aprime_0381_83810fadeaa6,pi_gold_fde83eb49e9a0db1,1
